Time,Unsubtracted Weight,Baseline Weight,Program Temperature,Sample Temperature,Approx. Gas Flow,Unsubtracted Delta T,Baseline Delta T,Unsubtracted Heat Flow,Baseline Heat Flow,Heat Flow Calibration,Unsubstracted Microvolt,R25 Diagnostic Signal, 
12.518750,9.527153,0.000000,212.781250,198.940000,30.000000,0.352610,0.000000,21.624963,0.000000,1.000000,0.658635,20.037000, 
12.520833,9.527153,0.000000,212.812500,198.970000,30.000000,0.352633,0.000000,21.625607,0.000000,1.000000,0.658701,20.039000, 
12.522917,9.527153,0.000000,212.843750,199.000000,30.000000,0.352659,0.000000,21.626251,0.000000,1.000000,0.658767,20.041000, 
12.525000,9.527153,0.000000,212.875000,199.030000,30.000000,0.352699,0.000000,21.627233,0.000000,1.000000,0.658865,20.044000, 
12.527083,9.527153,0.000000,212.906250,199.060000,30.000000,0.352723,0.000000,21.627877,0.000000,1.000000,0.658931,20.046000, 
12.529167,9.526935,0.000000,212.937500,199.090000,30.000000,0.352749,0.000000,21.628520,0.000000,1.000000,0.658997,20.048000, 
12.531250,9.526935,0.000000,212.968750,199.120000,30.000000,0.352791,0.000000,21.629503,0.000000,1.000000,0.659095,20.051000, 
12.533333,9.526935,0.000000,213.000000,199.150000,30.000000,0.352814,0.000000,21.630146,0.000000,1.000000,0.659161,20.053000, 
12.535417,9.526935,0.000000,213.031250,199.180000,30.000000,0.352837,0.000000,21.630790,0.000000,1.000000,0.659227,20.055000, 
12.537500,9.526935,0.000000,213.062500,199.220000,30.000000,0.352880,0.000000,21.631761,0.000000,1.000000,0.659325,20.058000, 
12.539583,9.526935,0.000000,213.093750,199.250000,30.000000,0.352902,0.000000,21.632405,0.000000,1.000000,0.659391,20.060000, 
12.541667,9.526935,0.000000,213.125000,199.280000,30.000000,0.352926,0.000000,21.633048,0.000000,1.000000,0.659457,20.062000, 
12.543750,9.526935,0.000000,213.156250,199.310000,30.000000,0.352951,0.000000,21.633692,0.000000,1.000000,0.659523,20.064000, 
12.545833,9.526935,0.000000,213.187500,199.340000,30.000000,0.352993,0.000000,21.634674,0.000000,1.000000,0.659621,20.067000, 
12.547917,9.526935,0.000000,213.218750,199.370000,30.000000,0.353018,0.000000,21.635318,0.000000,1.000000,0.659687,20.069000, 
12.550000,9.526935,0.000000,213.250000,199.400000,30.000000,0.353041,0.000000,21.635962,0.000000,1.000000,0.659753,20.071000, 
12.552083,9.526717,0.000000,213.281250,199.440000,30.000000,0.353083,0.000000,21.636933,0.000000,1.000000,0.659851,20.074000, 
12.554167,9.526717,0.000000,213.312500,199.470000,30.000000,0.353108,0.000000,21.637576,0.000000,1.000000,0.659917,20.076000, 
12.556250,9.526717,0.000000,213.343750,199.500000,30.000000,0.353131,0.000000,21.638220,0.000000,1.000000,0.659983,20.078000, 
12.558333,9.526717,0.000000,213.375000,199.530000,30.000000,0.353173,0.000000,21.639202,0.000000,1.000000,0.660082,20.081000, 
12.560417,9.526717,0.000000,213.406250,199.560000,30.000000,0.353197,0.000000,21.639846,0.000000,1.000000,0.660147,20.083000, 
12.562500,9.526717,0.000000,213.437500,199.590000,30.000000,0.353222,0.000000,21.640489,0.000000,1.000000,0.660213,20.085000, 
12.564583,9.526717,0.000000,213.468750,199.620000,30.000000,0.353245,0.000000,21.641133,0.000000,1.000000,0.660279,20.087000, 
12.566667,9.526717,0.000000,213.500000,199.650000,30.000000,0.353287,0.000000,21.642115,0.000000,1.000000,0.660377,20.090000, 
12.568750,9.526717,0.000000,213.531250,199.680000,30.000000,0.353310,0.000000,21.642759,0.000000,1.000000,0.660443,20.092000, 
12.570833,9.526717,0.000000,213.562500,199.710000,30.000000,0.353335,0.000000,21.643402,0.000000,1.000000,0.660509,20.094000, 
12.572917,9.526717,0.000000,213.593750,199.750000,30.000000,0.353360,0.000000,21.644035,0.000000,1.000000,0.660575,20.096000, 
12.575000,9.526498,0.000000,213.625000,199.780000,30.000000,0.353400,0.000000,21.645017,0.000000,1.000000,0.660673,20.099000, 
12.577083,9.526498,0.000000,213.656250,199.810000,30.000000,0.353425,0.000000,21.645661,0.000000,1.000000,0.660739,20.101000, 
12.579167,9.526498,0.000000,213.687500,199.840000,30.000000,0.353450,0.000000,21.646304,0.000000,1.000000,0.660805,20.103000, 
12.581250,9.526498,0.000000,213.718750,199.870000,30.000000,0.353472,0.000000,21.646948,0.000000,1.000000,0.660870,20.105000, 
12.583333,9.526498,0.000000,213.750000,199.900000,30.000000,0.353513,0.000000,21.647930,0.000000,1.000000,0.660969,20.108000, 
12.585417,9.526498,0.000000,213.781250,199.930000,30.000000,0.353537,0.000000,21.648574,0.000000,1.000000,0.661035,20.110000, 
12.587500,9.526498,0.000000,213.812500,199.970000,30.000000,0.353562,0.000000,21.649206,0.000000,1.000000,0.661101,20.112000, 
12.589583,9.526498,0.000000,213.843750,200.000000,30.000000,0.353587,0.000000,21.649850,0.000000,1.000000,0.661166,20.114000, 
12.591667,9.526498,0.000000,213.875000,200.030000,30.000000,0.353628,0.000000,21.650832,0.000000,1.000000,0.661265,20.117000, 
12.593750,9.526498,0.000000,213.906250,200.060000,30.000000,0.353651,0.000000,21.651475,0.000000,1.000000,0.661331,20.119000, 
12.595833,9.526498,0.000000,213.937500,200.090000,30.000000,0.353675,0.000000,21.652119,0.000000,1.000000,0.661396,20.121000, 
12.597917,9.526280,0.000000,213.968750,200.120000,30.000000,0.353700,0.000000,21.652762,0.000000,1.000000,0.661462,20.123000, 
12.600000,9.526280,0.000000,214.000000,200.150000,30.000000,0.353743,0.000000,21.653745,0.000000,1.000000,0.661561,20.126000, 
12.602083,9.526280,0.000000,214.031250,200.190000,30.000000,0.353765,0.000000,21.654377,0.000000,1.000000,0.661626,20.128000, 
12.604167,9.526280,0.000000,214.062500,200.220000,30.000000,0.353790,0.000000,21.655020,0.000000,1.000000,0.661692,20.130000, 
12.606250,9.526280,0.000000,214.093750,200.250000,30.000000,0.353815,0.000000,21.655664,0.000000,1.000000,0.661758,20.132000, 
12.608333,9.526280,0.000000,214.125000,200.280000,30.000000,0.353839,0.000000,21.656308,0.000000,1.000000,0.661824,20.134000, 
12.610417,9.526280,0.000000,214.156250,200.310000,30.000000,0.353880,0.000000,21.657290,0.000000,1.000000,0.661922,20.137000, 
12.612500,9.526280,0.000000,214.187500,200.340000,30.000000,0.353905,0.000000,21.657933,0.000000,1.000000,0.661988,20.139000, 
12.614583,9.526280,0.000000,214.218750,200.370000,30.000000,0.353928,0.000000,21.658577,0.000000,1.000000,0.662054,20.141000, 
12.616667,9.526280,0.000000,214.250000,200.400000,30.000000,0.353953,0.000000,21.659220,0.000000,1.000000,0.662120,20.143000, 
12.618750,9.526062,0.000000,214.281250,200.430000,30.000000,0.353978,0.000000,21.659864,0.000000,1.000000,0.662185,20.145000, 
12.620833,9.526062,0.000000,214.312500,200.460000,30.000000,0.354019,0.000000,21.660846,0.000000,1.000000,0.662284,20.148000, 
12.622917,9.526062,0.000000,214.343750,200.490000,30.000000,0.354042,0.000000,21.661490,0.000000,1.000000,0.662350,20.150000, 
12.625000,9.526062,0.000000,214.375000,200.530000,30.000000,0.354068,0.000000,21.662122,0.000000,1.000000,0.662415,20.152000, 
12.627083,9.526062,0.000000,214.406250,200.560000,30.000000,0.354093,0.000000,21.662765,0.000000,1.000000,0.662481,20.154000, 
12.629167,9.526062,0.000000,214.437500,200.590000,30.000000,0.354114,0.000000,21.663409,0.000000,1.000000,0.662547,20.156000, 
12.631250,9.526062,0.000000,214.468750,200.620000,30.000000,0.354138,0.000000,21.664052,0.000000,1.000000,0.662613,20.158000, 
12.633333,9.526062,0.000000,214.500000,200.650000,30.000000,0.354180,0.000000,21.665035,0.000000,1.000000,0.662711,20.161000, 
12.635417,9.526062,0.000000,214.531250,200.680000,30.000000,0.354205,0.000000,21.665678,0.000000,1.000000,0.662777,20.163000, 
12.637500,9.525844,0.000000,214.562500,200.710000,30.000000,0.354230,0.000000,21.666322,0.000000,1.000000,0.662843,20.165000, 
12.639583,9.525844,0.000000,214.593750,200.740000,30.000000,0.354254,0.000000,21.666965,0.000000,1.000000,0.662908,20.167000, 
12.641667,9.525844,0.000000,214.625000,200.780000,30.000000,0.354278,0.000000,21.667597,0.000000,1.000000,0.662974,20.169000, 
12.643750,9.525844,0.000000,214.656250,200.810000,30.000000,0.354318,0.000000,21.668579,0.000000,1.000000,0.663073,20.172000, 
12.645833,9.525844,0.000000,214.687500,200.840000,30.000000,0.354344,0.000000,21.669223,0.000000,1.000000,0.663139,20.174000, 
12.647917,9.525844,0.000000,214.718750,200.870000,30.000000,0.354369,0.000000,21.669866,0.000000,1.000000,0.663204,20.176000, 
12.650000,9.525844,0.000000,214.750000,200.900000,30.000000,0.354393,0.000000,21.670510,0.000000,1.000000,0.663270,20.178000, 
12.652083,9.525844,0.000000,214.781250,200.930000,30.000000,0.354416,0.000000,21.671153,0.000000,1.000000,0.663336,20.180000, 
12.654167,9.525844,0.000000,214.812500,200.960000,30.000000,0.354438,0.000000,21.671797,0.000000,1.000000,0.663401,20.182000, 
12.656250,9.525844,0.000000,214.843750,200.990000,30.000000,0.354463,0.000000,21.672440,0.000000,1.000000,0.663467,20.184000, 
12.658333,9.525626,0.000000,214.875000,201.020000,30.000000,0.354505,0.000000,21.673422,0.000000,1.000000,0.663566,20.187000, 
12.660417,9.525626,0.000000,214.906250,201.050000,30.000000,0.354529,0.000000,21.674066,0.000000,1.000000,0.663632,20.189000, 
12.662500,9.525626,0.000000,214.937500,201.090000,30.000000,0.354554,0.000000,21.674698,0.000000,1.000000,0.663697,20.191000, 
12.664583,9.525626,0.000000,214.968750,201.120000,30.000000,0.354577,0.000000,21.675341,0.000000,1.000000,0.663763,20.193000, 
12.666667,9.525626,0.000000,215.000000,201.150000,30.000000,0.354602,0.000000,21.675985,0.000000,1.000000,0.663829,20.195000, 
12.668750,9.525626,0.000000,215.031250,201.180000,30.000000,0.354643,0.000000,21.676967,0.000000,1.000000,0.663927,20.198000, 
12.670833,9.525626,0.000000,215.062500,201.210000,30.000000,0.354668,0.000000,21.677611,0.000000,1.000000,0.663993,20.200000, 
12.672917,9.525626,0.000000,215.093750,201.240000,30.000000,0.354691,0.000000,21.678254,0.000000,1.000000,0.664059,20.202000, 
12.675000,9.525626,0.000000,215.125000,201.270000,30.000000,0.354717,0.000000,21.678897,0.000000,1.000000,0.664125,20.204000, 
12.677083,9.525626,0.000000,215.156250,201.300000,30.000000,0.354740,0.000000,21.679541,0.000000,1.000000,0.664190,20.206000, 
12.679167,9.525407,0.000000,215.187500,201.340000,30.000000,0.354764,0.000000,21.680173,0.000000,1.000000,0.664256,20.208000, 
12.681250,9.525407,0.000000,215.218750,201.370000,30.000000,0.354806,0.000000,21.681155,0.000000,1.000000,0.664355,20.211000, 
12.683333,9.525407,0.000000,215.250000,201.400000,30.000000,0.354830,0.000000,21.681799,0.000000,1.000000,0.664420,20.213000, 
12.685417,9.525407,0.000000,215.281250,201.430000,30.000000,0.354856,0.000000,21.682442,0.000000,1.000000,0.664486,20.215000, 
12.687500,9.525407,0.000000,215.312500,201.460000,30.000000,0.354877,0.000000,21.683085,0.000000,1.000000,0.664552,20.217000, 
12.689583,9.525407,0.000000,215.343750,201.490000,30.000000,0.354901,0.000000,21.683729,0.000000,1.000000,0.664618,20.219000, 
12.691667,9.525407,0.000000,215.375000,201.520000,30.000000,0.354944,0.000000,21.684711,0.000000,1.000000,0.664716,20.222000, 
12.693750,9.525407,0.000000,215.406250,201.550000,30.000000,0.354967,0.000000,21.685354,0.000000,1.000000,0.664782,20.224000, 
12.695833,9.525407,0.000000,215.437500,201.590000,30.000000,0.354992,0.000000,21.685986,0.000000,1.000000,0.664848,20.226000, 
12.697917,9.525407,0.000000,215.468750,201.620000,30.000000,0.355032,0.000000,21.686968,0.000000,1.000000,0.664946,20.229000, 
12.700000,9.525189,0.000000,215.500000,201.650000,30.000000,0.355057,0.000000,21.687612,0.000000,1.000000,0.665012,20.231000, 
12.702083,9.525189,0.000000,215.531250,201.680000,30.000000,0.355082,0.000000,21.688255,0.000000,1.000000,0.665078,20.233000, 
12.704167,9.525189,0.000000,215.562500,201.710000,30.000000,0.355121,0.000000,21.689237,0.000000,1.000000,0.665177,20.236000, 
12.706250,9.525189,0.000000,215.593750,201.740000,30.000000,0.355148,0.000000,21.689881,0.000000,1.000000,0.665242,20.238000, 
12.708333,9.525189,0.000000,215.625000,201.770000,30.000000,0.355171,0.000000,21.690524,0.000000,1.000000,0.665308,20.240000, 
12.710417,9.525189,0.000000,215.656250,201.800000,30.000000,0.355212,0.000000,21.691506,0.000000,1.000000,0.665407,20.243000, 
12.712500,9.525189,0.000000,215.687500,201.840000,30.000000,0.355237,0.000000,21.692138,0.000000,1.000000,0.665472,20.245000, 
12.714583,9.525189,0.000000,215.718750,201.870000,30.000000,0.355279,0.000000,21.693120,0.000000,1.000000,0.665571,20.248000, 
12.716667,9.525189,0.000000,215.750000,201.900000,30.000000,0.355319,0.000000,21.694102,0.000000,1.000000,0.665670,20.251000, 
12.718750,9.525189,0.000000,215.781250,201.930000,30.000000,0.355344,0.000000,21.694746,0.000000,1.000000,0.665735,20.253000, 
12.720833,9.524971,0.000000,215.812500,201.960000,30.000000,0.355387,0.000000,21.695728,0.000000,1.000000,0.665834,20.256000, 
12.722917,9.524971,0.000000,215.843750,201.990000,30.000000,0.355411,0.000000,21.696371,0.000000,1.000000,0.665900,20.258000, 
12.725000,9.524971,0.000000,215.875000,202.020000,30.000000,0.355452,0.000000,21.697353,0.000000,1.000000,0.665998,20.261000, 
12.727083,9.524971,0.000000,215.906250,202.050000,30.000000,0.355493,0.000000,21.698335,0.000000,1.000000,0.666097,20.264000, 
12.729167,9.524971,0.000000,215.937500,202.080000,30.000000,0.355516,0.000000,21.698978,0.000000,1.000000,0.666163,20.266000, 
12.731250,9.524971,0.000000,215.968750,202.120000,30.000000,0.355559,0.000000,21.699949,0.000000,1.000000,0.666261,20.269000, 
12.733333,9.524971,0.000000,216.000000,202.150000,30.000000,0.355583,0.000000,21.700592,0.000000,1.000000,0.666327,20.271000, 
12.735417,9.524971,0.000000,216.031250,202.180000,30.000000,0.355626,0.000000,21.701574,0.000000,1.000000,0.666426,20.274000, 
12.737500,9.524971,0.000000,216.062500,202.210000,30.000000,0.355667,0.000000,21.702556,0.000000,1.000000,0.666524,20.277000, 
12.739583,9.524971,0.000000,216.093750,202.240000,30.000000,0.355691,0.000000,21.703200,0.000000,1.000000,0.666590,20.279000, 
12.741667,9.524971,0.000000,216.125000,202.270000,30.000000,0.355733,0.000000,21.704181,0.000000,1.000000,0.666689,20.282000, 
12.743750,9.524753,0.000000,216.156250,202.300000,30.000000,0.355774,0.000000,21.705163,0.000000,1.000000,0.666787,20.285000, 
12.745833,9.524753,0.000000,216.187500,202.330000,30.000000,0.355800,0.000000,21.705807,0.000000,1.000000,0.666853,20.287000, 
12.747917,9.524753,0.000000,216.218750,202.360000,30.000000,0.355841,0.000000,21.706789,0.000000,1.000000,0.666952,20.290000, 
12.750000,9.524753,0.000000,216.250000,202.400000,30.000000,0.355882,0.000000,21.707759,0.000000,1.000000,0.667050,20.293000, 
12.752083,9.524753,0.000000,216.281250,202.430000,30.000000,0.355907,0.000000,21.708403,0.000000,1.000000,0.667116,20.295000, 
12.754167,9.524753,0.000000,216.312500,202.460000,30.000000,0.355945,0.000000,21.709384,0.000000,1.000000,0.667215,20.298000, 
12.756250,9.524753,0.000000,216.343750,202.490000,30.000000,0.355988,0.000000,21.710366,0.000000,1.000000,0.667313,20.301000, 
12.758333,9.524753,0.000000,216.375000,202.520000,30.000000,0.356013,0.000000,21.711010,0.000000,1.000000,0.667379,20.303000, 
12.760417,9.524753,0.000000,216.406250,202.550000,30.000000,0.356056,0.000000,21.711992,0.000000,1.000000,0.667477,20.306000, 
12.762500,9.524753,0.000000,216.437500,202.580000,30.000000,0.356080,0.000000,21.712635,0.000000,1.000000,0.667543,20.308000, 
12.764583,9.524753,0.000000,216.468750,202.610000,30.000000,0.356120,0.000000,21.713617,0.000000,1.000000,0.667642,20.311000, 
12.766667,9.524535,0.000000,216.500000,202.640000,30.000000,0.356144,0.000000,21.714260,0.000000,1.000000,0.667708,20.313000, 
12.768750,9.524535,0.000000,216.531250,202.680000,30.000000,0.356187,0.000000,21.715231,0.000000,1.000000,0.667806,20.316000, 
12.770833,9.524535,0.000000,216.562500,202.710000,30.000000,0.356209,0.000000,21.715874,0.000000,1.000000,0.667872,20.318000, 
12.772917,9.524535,0.000000,216.593750,202.740000,30.000000,0.356252,0.000000,21.716856,0.000000,1.000000,0.667971,20.321000, 
12.775000,9.524535,0.000000,216.625000,202.770000,30.000000,0.356294,0.000000,21.717838,0.000000,1.000000,0.668069,20.324000, 
12.777083,9.524535,0.000000,216.656250,202.800000,30.000000,0.356318,0.000000,21.718481,0.000000,1.000000,0.668135,20.326000, 
12.779167,9.524535,0.000000,216.687500,202.830000,30.000000,0.356359,0.000000,21.719463,0.000000,1.000000,0.668234,20.329000, 
12.781250,9.524535,0.000000,216.718750,202.860000,30.000000,0.356384,0.000000,21.720106,0.000000,1.000000,0.668299,20.331000, 
12.783333,9.524535,0.000000,216.750000,202.900000,30.000000,0.356425,0.000000,21.721077,0.000000,1.000000,0.668398,20.334000, 
12.785417,9.524535,0.000000,216.781250,202.930000,30.000000,0.356450,0.000000,21.721720,0.000000,1.000000,0.668464,20.336000, 
12.787500,9.524535,0.000000,216.812500,202.960000,30.000000,0.356492,0.000000,21.722702,0.000000,1.000000,0.668562,20.339000, 
12.789583,9.524535,0.000000,216.843750,202.990000,30.000000,0.356533,0.000000,21.723683,0.000000,1.000000,0.668661,20.342000, 
12.791667,9.524316,0.000000,216.875000,203.020000,30.000000,0.356556,0.000000,21.724327,0.000000,1.000000,0.668727,20.344000, 
12.793750,9.524316,0.000000,216.906250,203.050000,30.000000,0.356598,0.000000,21.725309,0.000000,1.000000,0.668825,20.347000, 
12.795833,9.524316,0.000000,216.937500,203.080000,30.000000,0.356640,0.000000,21.726290,0.000000,1.000000,0.668924,20.350000, 
12.797917,9.524316,0.000000,216.968750,203.110000,30.000000,0.356663,0.000000,21.726934,0.000000,1.000000,0.668990,20.352000, 
12.800000,9.524316,0.000000,217.000000,203.140000,30.000000,0.356706,0.000000,21.727915,0.000000,1.000000,0.669088,20.355000, 
12.802083,9.524316,0.000000,217.031250,203.180000,30.000000,0.356748,0.000000,21.728886,0.000000,1.000000,0.669187,20.358000, 
12.804167,9.524316,0.000000,217.062500,203.210000,30.000000,0.356772,0.000000,21.729529,0.000000,1.000000,0.669253,20.360000, 
12.806250,9.524316,0.000000,217.093750,203.240000,30.000000,0.356813,0.000000,21.730511,0.000000,1.000000,0.669351,20.363000, 
12.808333,9.524316,0.000000,217.125000,203.270000,30.000000,0.356856,0.000000,21.731493,0.000000,1.000000,0.669450,20.366000, 
12.810417,9.524316,0.000000,217.156250,203.300000,30.000000,0.356896,0.000000,21.732474,0.000000,1.000000,0.669548,20.369000, 
12.812500,9.524316,0.000000,217.187500,203.330000,30.000000,0.356938,0.000000,21.733456,0.000000,1.000000,0.669647,20.372000, 
12.814583,9.524098,0.000000,217.218750,203.360000,30.000000,0.356962,0.000000,21.734099,0.000000,1.000000,0.669713,20.374000, 
12.816667,9.524098,0.000000,217.250000,203.390000,30.000000,0.357002,0.000000,21.735081,0.000000,1.000000,0.669811,20.377000, 
12.818750,9.524098,0.000000,217.281250,203.430000,30.000000,0.357046,0.000000,21.736052,0.000000,1.000000,0.669910,20.380000, 
12.820833,9.524098,0.000000,217.312500,203.460000,30.000000,0.357086,0.000000,21.737033,0.000000,1.000000,0.670009,20.383000, 
12.822917,9.524098,0.000000,217.343750,203.490000,30.000000,0.357128,0.000000,21.738015,0.000000,1.000000,0.670107,20.386000, 
12.825000,9.524098,0.000000,217.375000,203.520000,30.000000,0.357170,0.000000,21.738997,0.000000,1.000000,0.670206,20.389000, 
12.827083,9.524098,0.000000,217.406250,203.550000,30.000000,0.357195,0.000000,21.739640,0.000000,1.000000,0.670272,20.391000, 
12.829167,9.524098,0.000000,217.437500,203.580000,30.000000,0.357235,0.000000,21.740622,0.000000,1.000000,0.670370,20.394000, 
12.831250,9.524098,0.000000,217.468750,203.610000,30.000000,0.357278,0.000000,21.741603,0.000000,1.000000,0.670469,20.397000, 
12.833333,9.524098,0.000000,217.500000,203.640000,30.000000,0.357319,0.000000,21.742585,0.000000,1.000000,0.670567,20.400000, 
12.835417,9.524098,0.000000,217.531250,203.670000,30.000000,0.357360,0.000000,21.743567,0.000000,1.000000,0.670666,20.403000, 
12.837500,9.524098,0.000000,217.562500,203.710000,30.000000,0.357403,0.000000,21.744537,0.000000,1.000000,0.670765,20.406000, 
12.839583,9.523880,0.000000,217.593750,203.740000,30.000000,0.357443,0.000000,21.745519,0.000000,1.000000,0.670863,20.409000, 
12.841667,9.523880,0.000000,217.625000,203.770000,30.000000,0.357467,0.000000,21.746162,0.000000,1.000000,0.670929,20.411000, 
12.843750,9.523880,0.000000,217.656250,203.800000,30.000000,0.357509,0.000000,21.747144,0.000000,1.000000,0.671028,20.414000, 
12.845833,9.523880,0.000000,217.687500,203.830000,30.000000,0.357550,0.000000,21.748125,0.000000,1.000000,0.671126,20.417000, 
12.847917,9.523880,0.000000,217.718750,203.860000,30.000000,0.357594,0.000000,21.749107,0.000000,1.000000,0.671225,20.420000, 
12.850000,9.523880,0.000000,217.750000,203.890000,30.000000,0.357635,0.000000,21.750089,0.000000,1.000000,0.671323,20.423000, 
12.852083,9.523880,0.000000,217.781250,203.920000,30.000000,0.357674,0.000000,21.751070,0.000000,1.000000,0.671422,20.426000, 
12.854167,9.523880,0.000000,217.812500,203.960000,30.000000,0.357716,0.000000,21.752041,0.000000,1.000000,0.671521,20.429000, 
12.856250,9.523880,0.000000,217.843750,203.990000,30.000000,0.357759,0.000000,21.753022,0.000000,1.000000,0.671619,20.432000, 
12.858333,9.523880,0.000000,217.875000,204.020000,30.000000,0.357799,0.000000,21.754004,0.000000,1.000000,0.671718,20.435000, 
12.860417,9.523880,0.000000,217.906250,204.050000,30.000000,0.357844,0.000000,21.754986,0.000000,1.000000,0.671816,20.438000, 
12.862500,9.523880,0.000000,217.937500,204.080000,30.000000,0.357885,0.000000,21.755967,0.000000,1.000000,0.671915,20.441000, 
12.864583,9.523662,0.000000,217.968750,204.110000,30.000000,0.357909,0.000000,21.756610,0.000000,1.000000,0.671981,20.443000, 
12.866667,9.523662,0.000000,218.000000,204.140000,30.000000,0.357949,0.000000,21.757592,0.000000,1.000000,0.672079,20.446000, 
12.868750,9.523662,0.000000,218.031250,204.170000,30.000000,0.357990,0.000000,21.758573,0.000000,1.000000,0.672178,20.449000, 
12.870833,9.523662,0.000000,218.062500,204.200000,30.000000,0.358033,0.000000,21.759555,0.000000,1.000000,0.672277,20.452000, 
12.872917,9.523662,0.000000,218.093750,204.240000,30.000000,0.358056,0.000000,21.760187,0.000000,1.000000,0.672342,20.454000, 
12.875000,9.523662,0.000000,218.125000,204.270000,30.000000,0.358099,0.000000,21.761169,0.000000,1.000000,0.672441,20.457000, 
12.877083,9.523662,0.000000,218.156250,204.300000,30.000000,0.358140,0.000000,21.762150,0.000000,1.000000,0.672540,20.460000, 
12.879167,9.523662,0.000000,218.187500,204.330000,30.000000,0.358182,0.000000,21.763132,0.000000,1.000000,0.672638,20.463000, 
12.881250,9.523662,0.000000,218.218750,204.360000,30.000000,0.358223,0.000000,21.764113,0.000000,1.000000,0.672737,20.466000, 
12.883333,9.523662,0.000000,218.250000,204.390000,30.000000,0.358248,0.000000,21.764756,0.000000,1.000000,0.672803,20.468000, 
12.885417,9.523662,0.000000,218.281250,204.420000,30.000000,0.358289,0.000000,21.765738,0.000000,1.000000,0.672901,20.471000, 
12.887500,9.523444,0.000000,218.312500,204.450000,30.000000,0.358331,0.000000,21.766719,0.000000,1.000000,0.673000,20.474000, 
12.889583,9.523444,0.000000,218.343750,204.480000,30.000000,0.358373,0.000000,21.767701,0.000000,1.000000,0.673098,20.477000, 
12.891667,9.523444,0.000000,218.375000,204.520000,30.000000,0.358396,0.000000,21.768333,0.000000,1.000000,0.673164,20.479000, 
12.893750,9.523444,0.000000,218.406250,204.550000,30.000000,0.358437,0.000000,21.769314,0.000000,1.000000,0.673263,20.482000, 
12.895833,9.523444,0.000000,218.437500,204.580000,30.000000,0.358480,0.000000,21.770296,0.000000,1.000000,0.673361,20.485000, 
12.897917,9.523444,0.000000,218.468750,204.610000,30.000000,0.358523,0.000000,21.771277,0.000000,1.000000,0.673460,20.488000, 
12.900000,9.523444,0.000000,218.500000,204.640000,30.000000,0.358547,0.000000,21.771921,0.000000,1.000000,0.673526,20.490000, 
12.902083,9.523444,0.000000,218.531250,204.670000,30.000000,0.358587,0.000000,21.772902,0.000000,1.000000,0.673624,20.493000, 
12.904167,9.523444,0.000000,218.562500,204.700000,30.000000,0.358629,0.000000,21.773884,0.000000,1.000000,0.673723,20.496000, 
12.906250,9.523444,0.000000,218.593750,204.730000,30.000000,0.358671,0.000000,21.774865,0.000000,1.000000,0.673822,20.499000, 
12.908333,9.523444,0.000000,218.625000,204.760000,30.000000,0.358711,0.000000,21.775847,0.000000,1.000000,0.673920,20.502000, 
12.910417,9.523225,0.000000,218.656250,204.790000,30.000000,0.358738,0.000000,21.776490,0.000000,1.000000,0.673986,20.504000, 
12.912500,9.523225,0.000000,218.687500,204.830000,30.000000,0.358777,0.000000,21.777460,0.000000,1.000000,0.674085,20.507000, 
12.914583,9.523225,0.000000,218.718750,204.860000,30.000000,0.358818,0.000000,21.778441,0.000000,1.000000,0.674183,20.510000, 
12.916667,9.523225,0.000000,218.750000,204.890000,30.000000,0.358860,0.000000,21.779423,0.000000,1.000000,0.674282,20.513000, 
12.918750,9.523225,0.000000,218.781250,204.920000,30.000000,0.358885,0.000000,21.780066,0.000000,1.000000,0.674348,20.515000, 
12.920833,9.523225,0.000000,218.812500,204.950000,30.000000,0.358926,0.000000,21.781047,0.000000,1.000000,0.674446,20.518000, 
12.922917,9.523225,0.000000,218.843750,204.980000,30.000000,0.358951,0.000000,21.781690,0.000000,1.000000,0.674512,20.520000, 
12.925000,9.523225,0.000000,218.875000,205.010000,30.000000,0.358993,0.000000,21.782672,0.000000,1.000000,0.674610,20.523000, 
12.927083,9.523225,0.000000,218.906250,205.040000,30.000000,0.359034,0.000000,21.783653,0.000000,1.000000,0.674709,20.526000, 
12.929167,9.523225,0.000000,218.937500,205.080000,30.000000,0.359057,0.000000,21.784285,0.000000,1.000000,0.674775,20.528000, 
12.931250,9.523225,0.000000,218.968750,205.110000,30.000000,0.359100,0.000000,21.785267,0.000000,1.000000,0.674873,20.531000, 
12.933333,9.523007,0.000000,219.000000,205.140000,30.000000,0.359140,0.000000,21.786248,0.000000,1.000000,0.674972,20.534000, 
12.935417,9.523007,0.000000,219.031250,205.170000,30.000000,0.359166,0.000000,21.786891,0.000000,1.000000,0.675038,20.536000, 
12.937500,9.523007,0.000000,219.062500,205.200000,30.000000,0.359207,0.000000,21.787872,0.000000,1.000000,0.675136,20.539000, 
12.939583,9.523007,0.000000,219.093750,205.230000,30.000000,0.359249,0.000000,21.788854,0.000000,1.000000,0.675235,20.542000, 
12.941667,9.523007,0.000000,219.125000,205.260000,30.000000,0.359272,0.000000,21.789497,0.000000,1.000000,0.675301,20.544000, 
12.943750,9.523007,0.000000,219.156250,205.290000,30.000000,0.359314,0.000000,21.790478,0.000000,1.000000,0.675399,20.547000, 
12.945833,9.523007,0.000000,219.187500,205.330000,30.000000,0.359355,0.000000,21.791448,0.000000,1.000000,0.675498,20.550000, 
